preference_id,user_id,preference_detail
9c0f9c3f-3b15-428b-9018-d5de0a74d1ce,6baee76b-de92-40f8-80c9-27c9fc631131,for
99cdde9f-4e13-4320-a0a8-808c8378db79,6baee76b-de92-40f8-80c9-27c9fc631131,five
f26c6352-8632-4a2a-8c69-625259b843c8,6baee76b-de92-40f8-80c9-27c9fc631131,agency
37d1c1a2-c19d-447c-a43b-2e2413972522,eacefc6a-b86e-4543-bebd-9cd719b2fa4d,reflect
7f5ed2e6-bd06-4a52-8595-2a78ad2264ab,eacefc6a-b86e-4543-bebd-9cd719b2fa4d,specific
2f1a278c-12b8-4c1a-80d4-34b3987fe035,3ea18736-9a11-4e15-b789-98e0322729e4,impact
57e9be60-30ab-4cbb-8a91-7df978fe08cc,2b093917-0b06-46a9-bd91-411383ec80b7,consider
41965942-c3c0-4738-892d-2decd59bfe04,2b093917-0b06-46a9-bd91-411383ec80b7,base
4ac096b4-3aec-449b-9229-2f79e396572e,7da4f7b6-f133-4081-8f52-8de59a839ca2,peace
15e3ea51-ea90-4431-9362-330989f42d2b,7da4f7b6-f133-4081-8f52-8de59a839ca2,forward
15e1eac6-28b0-4bd4-b0fc-c4feb0d155cf,96c6df83-2ee8-4818-8c86-914c8f7d305b,service
d50fc9f3-4cd7-4a56-84fc-d717ba5fe917,96c6df83-2ee8-4818-8c86-914c8f7d305b,our
a474b610-00b9-4661-b822-80277e101db3,96c6df83-2ee8-4818-8c86-914c8f7d305b,suddenly
3f7961bd-de45-4330-b4b0-9c4af73bf5b0,507dbed3-4082-44c3-ba10-64ce1f673630,compare
fc89c487-e942-4230-a91a-d798c26234e4,507dbed3-4082-44c3-ba10-64ce1f673630,class
7ccfe002-53e9-4327-b7d5-f8a718d6b452,507dbed3-4082-44c3-ba10-64ce1f673630,look
8cc47503-45d5-489a-a07d-fd4eb8abdffc,5e93f4e3-c735-4bf3-af6b-09708ba3bc83,world
a04bd6c3-459c-4522-8b77-6cda188a51b6,a56378c5-9f86-4ef3-a2d5-5351dfc46f20,leader
3e380b6e-56a3-403d-a467-dd70908df243,a56378c5-9f86-4ef3-a2d5-5351dfc46f20,table
81e77842-f1f7-49c2-b364-c19704faa73e,8593a7cd-cfde-4c39-b3f3-b564142c878d,growth
525b32e4-fc29-4021-aae4-25bd9d596431,8593a7cd-cfde-4c39-b3f3-b564142c878d,newspaper
d34eccf3-74a6-4527-a1aa-e57a1a8ff91c,8593a7cd-cfde-4c39-b3f3-b564142c878d,never
c5013386-5302-4b1a-8ceb-245f4211af51,b93a4e0c-e4b6-46a2-abe1-02b6d55b52a8,point
0ffcb12b-b0c4-465a-b4b9-18863d414ac9,b93a4e0c-e4b6-46a2-abe1-02b6d55b52a8,perhaps
db870060-c15f-4e26-9923-f7246652cdbc,9a131e0a-4bc1-4517-94d6-28c4a3137695,kid
d294fa97-8411-440e-8596-ae553a8cf5b8,9a131e0a-4bc1-4517-94d6-28c4a3137695,too
2f9a5193-4aa4-4221-8b0b-c89922fec0fe,9a131e0a-4bc1-4517-94d6-28c4a3137695,material
2afd31c2-9fe9-49fa-855e-44d5d7d2f743,b443d905-2403-4d8b-942b-28a98f3b44fc,ground
43997909-fe7e-479b-b718-8999cac5ae51,b443d905-2403-4d8b-942b-28a98f3b44fc,country
8424a919-1a53-41e4-93a8-dce3d27af7c0,d3299b27-35c9-4df6-baa1-11792b8a1b34,information
279f3d7b-1b0d-4304-8f6c-46724b94fcc6,e7a0e0a9-c03e-42a2-9748-c94e4cb11203,final
47600d8e-4e48-4e94-99ee-11a3dddbf9d6,e7a0e0a9-c03e-42a2-9748-c94e4cb11203,to
801ad874-36ec-4063-aaca-6de0d811a717,e7a0e0a9-c03e-42a2-9748-c94e4cb11203,computer
6c122957-5b72-482a-a1d8-a4d1799986f7,c40c7738-f53f-4b69-90ff-98b936245bd9,this
1dc6c96c-3b29-4773-90a4-f4d47a1aa6b9,eddd506e-157a-4458-8257-5912412d28b9,hour
a1e8002f-ea6f-40f1-a57b-fca9c0dc7518,eddd506e-157a-4458-8257-5912412d28b9,despite
77d0f9f2-13dc-45b5-8437-0e7af410c245,ed0594bc-7021-4103-962a-7b3f575b50e0,father
6fff91cc-9710-4dd5-8bc0-b559025719b6,ed0594bc-7021-4103-962a-7b3f575b50e0,cup
701437f3-6764-46bf-84fd-c5219497cb4b,8c8860f3-ae65-4ba9-9504-58f2aa5bcc0c,field
32a92a53-e109-4fcc-9f44-8abe8544238b,0144f791-33e1-42a1-bcd1-288d9fda64c2,draw
7d4e7af7-b6ae-4e01-b301-c4380da1ef5d,0144f791-33e1-42a1-bcd1-288d9fda64c2,interesting
df7655b1-b7c1-444e-bbb0-2fbeb5e67ed2,d47d5d54-4fcd-44e7-b5b9-7578072a0e70,begin
cb9e4099-69bf-4934-bdbf-eb573c90216d,d47d5d54-4fcd-44e7-b5b9-7578072a0e70,either
844717c7-9ad7-4e43-9608-4983c5f9cbab,d47d5d54-4fcd-44e7-b5b9-7578072a0e70,hotel
953753ca-40af-4917-9a0e-067bda04450c,62655583-b521-4aef-b3d9-f2367cb6b93d,news
a7e038b0-49ef-47bc-8390-cfa4d2beac39,62655583-b521-4aef-b3d9-f2367cb6b93d,crime
c339bc9e-d48f-45da-b5f1-0f298bca9b24,62655583-b521-4aef-b3d9-f2367cb6b93d,meeting
61c6b798-d011-4271-84d1-83495104407d,50fa4892-0c25-4597-aa82-6edc156e90eb,here
a2c6912b-01d9-4466-8558-c76914fd4605,50fa4892-0c25-4597-aa82-6edc156e90eb,watch
fdab4e03-967f-459d-991a-c7c9c3d1e7ca,f59af9e9-030f-4ef1-b2de-5893d6303249,respond
1143809a-7b33-4eb0-94ab-d90b9a7e5fb2,f59af9e9-030f-4ef1-b2de-5893d6303249,impact
1115db2a-c71a-41f1-a616-43ee7ca35f4c,7e2a0219-829d-467a-91bb-cb8a19d08721,but
a7cb843e-dd90-4ac1-b91e-3c5bfb1deaae,7e2a0219-829d-467a-91bb-cb8a19d08721,appear
b39cde98-07a1-483a-bdc3-ca2dde809fa7,352ab656-38d7-422a-988e-31fa6352f45a,their
afe98aa0-5e00-48bb-92a3-65a2f9ce8f6e,352ab656-38d7-422a-988e-31fa6352f45a,itself
ee193d97-5611-4d99-aaa8-5b64869f57df,533c190f-09c2-4d1f-a779-d356fb9f1af0,act
5e02a548-7f28-4b10-a620-64e375517107,533c190f-09c2-4d1f-a779-d356fb9f1af0,fear
b3c94ac3-cf0f-4742-b13c-6fa3a3eef825,533c190f-09c2-4d1f-a779-d356fb9f1af0,study
68cad032-c7d3-468f-a8f2-c313df7645c9,d87de807-a447-4f65-896e-0c08fc708d54,central
b69ac7f4-62bf-4ad0-9926-3d23ddb3f7dd,d87de807-a447-4f65-896e-0c08fc708d54,sit
03b4fd58-4d7c-4b2e-97c9-4d241f02cd2a,d87de807-a447-4f65-896e-0c08fc708d54,first
a4f8cb72-e150-4735-826c-85f5abd25dba,2756cde3-327e-4f75-b505-77be78fb3534,writer
4f12f958-034b-4d4a-af7d-470d5eb595d7,2756cde3-327e-4f75-b505-77be78fb3534,listen
23daec8c-6381-4aa8-a9c3-992ae2f8daaa,7a7d0634-e950-4f6e-8992-fd1b558349b1,sing
d976754d-3622-4578-96b0-47d04694f0eb,0b787fab-348f-480d-9a53-41e8cb53bf67,give
fae3c7b2-7e0b-45d7-8d67-23027c7b6e46,778ffb67-80f0-41a7-b019-745428ae8aaf,they
a98bc43e-5089-451c-a01a-c22025760881,778ffb67-80f0-41a7-b019-745428ae8aaf,mouth
6d40fafb-4aa4-494a-b9e4-5c35d1c80bfa,778ffb67-80f0-41a7-b019-745428ae8aaf,response
df18f300-89b7-4d35-81b4-29b5f28f6ebd,e9e19057-3ba4-45c8-a3f2-044da3080643,discover
5eff4f87-3cdd-4c4f-8d54-d7564fb19969,95067d7c-92ba-4e67-b6de-f836603852fd,contain
8721b483-6d37-48f0-9806-2d9e4dea71df,95067d7c-92ba-4e67-b6de-f836603852fd,work
44db0456-2ada-4e5c-8e7c-6233f2b72519,63ad371b-a495-4ce3-a74d-1916e8e2474d,forward
07a23d63-0c16-4a3b-85d3-d846d20c6755,7b40dc3b-dca9-4949-9a11-3067d5a33b6d,goal
03518c54-e310-43f4-9bef-17f2f760f8f0,7b40dc3b-dca9-4949-9a11-3067d5a33b6d,site
f33f5b0c-12b9-44fd-b9b4-cae8d8ba3ac1,7b40dc3b-dca9-4949-9a11-3067d5a33b6d,because
8ded1ffb-904a-4b8b-b242-8e85fe6e456d,40bbaa37-a95e-4e1d-b4b3-2a9af79e5cad,court
d1b2ed35-57f0-4cda-a9de-c6102a9e64b7,40bbaa37-a95e-4e1d-b4b3-2a9af79e5cad,with
bc0e5248-5480-4204-b1cf-bce5d6ee0f51,0d34574f-5af7-4aa6-ac5e-8b6b518edcda,agreement
4529f2bd-0e91-4053-830d-41db96bccf6f,0d34574f-5af7-4aa6-ac5e-8b6b518edcda,away
5b4ed3f9-3c8e-493f-9c5f-56c23b4d07ce,4bf16f80-c835-454e-835c-68c1c48ae7dd,writer
4cbd55d6-7d93-4d04-a63e-d0c8e4d5170b,4bf16f80-c835-454e-835c-68c1c48ae7dd,major
26a3bedf-85cb-4d67-8f35-7be9625affd5,4bf16f80-c835-454e-835c-68c1c48ae7dd,can
1d558c27-cc49-4a6c-8f06-74fc90deb63f,13d41ca3-ec0d-49c3-94cf-eab90d6c6691,north
65691cdc-5770-4bf2-b546-37756ec232ef,dd1d9ffb-5e77-4f06-8066-34ed79a640fc,produce
5acb116a-6b46-40bc-82de-f3ccf9aee5a6,dd1d9ffb-5e77-4f06-8066-34ed79a640fc,theory
8c35b519-5bf9-4fef-bb2b-3df99eef70c1,dd1d9ffb-5e77-4f06-8066-34ed79a640fc,away
a10b4184-28fd-4284-8153-d4fc4ced997c,6208672c-a8b7-4250-b8d5-3137dd12b5ff,edge
f7117708-6849-41c3-a9bd-bcbfb74e2cc4,6208672c-a8b7-4250-b8d5-3137dd12b5ff,month
a28d7c2c-9b03-43ff-9ce9-0565f1eab422,6208672c-a8b7-4250-b8d5-3137dd12b5ff,exactly
6f0a67ac-1baf-4d5f-9274-ad3cf3433576,463513b1-3f68-49dc-87a9-18c428af94e9,do
5d2c6315-d1d5-45ee-b2c1-e72533b8a409,63983f46-ad7e-4fdc-9b28-fa848c766d3c,shake
c4e0c615-bcce-49fc-ab7b-53a59dadd37e,63983f46-ad7e-4fdc-9b28-fa848c766d3c,old
edb96f2d-f04d-463a-bb3a-a797cb70d248,7f794c96-143d-44cd-a790-b2c3e9aeddbb,page
6724171f-b483-4b16-bd5e-f0c20423f8d9,51a4e0e8-6c4f-4de7-bc59-cc7caab8a5f4,card
147c51d8-192d-4f98-abf2-6ddbe0235645,625ee75d-21f0-478a-9af9-e32ad7f4dba3,behavior
42523915-7510-4f30-83fa-ae23ae1d9e67,625ee75d-21f0-478a-9af9-e32ad7f4dba3,Mrs
2f512963-9c47-45e2-90dd-85e3f4740176,085d1194-48b1-4980-828e-6c1cc110f87b,boy
4c85d125-f90e-4b06-bdc7-35eacc9cc8bf,085d1194-48b1-4980-828e-6c1cc110f87b,approach
089775fe-f7c5-4d0c-b6df-3abbb12a3cb7,675759d8-f2da-4b0b-b5a4-0f8b074273be,speak
02121dea-70f6-4dce-a546-68424d8b68c6,675759d8-f2da-4b0b-b5a4-0f8b074273be,everybody
b626eb4b-e0a9-48f8-af2b-224a117395ad,675759d8-f2da-4b0b-b5a4-0f8b074273be,center
1046f7fd-ad3b-4a8e-9275-b5de1581cef8,bc5b8cf6-8b4e-425f-8b27-16bffbd0acd7,civil
f8419b9a-a267-4d88-9c3b-773d345714a9,2388be83-cce2-4d00-8fef-ec154be72086,land
a0b1a789-36ab-4a6b-bca2-531824837255,2388be83-cce2-4d00-8fef-ec154be72086,kid
5f4316fe-95d8-4836-9e70-96d67ffadc3d,e89750ce-fde3-4f91-a848-5c727817fe65,certain
b6d5039f-aa6a-48c0-96bb-8661f82c2a33,806925c0-6847-4c57-9da1-45bdea709316,few
1cc69792-824a-4e74-a2d2-cbd1c332d6e2,ddc95f5d-8195-4c61-ba30-eeeefba8a368,consider
1e29b27f-8a99-4c0e-a3a1-21c6d08c86a5,ddc95f5d-8195-4c61-ba30-eeeefba8a368,world
da51bcef-a2fc-42fb-8fbf-e41ab4c66942,3f10ee6c-65eb-40ad-98d3-6fd4aca0ed1f,project
a81eae30-ba36-46b2-b670-c691c339d4d7,3f10ee6c-65eb-40ad-98d3-6fd4aca0ed1f,various
924846fb-41c6-4fc7-97a1-646aee09f836,9cb3d29e-dc57-44e4-9745-9be2a821807c,money
07ea20fc-313d-4e44-8d1e-cdccd9425e17,3f06ddd4-d08e-4fbd-9ee0-91c0c0c12b14,your
7e621467-9a65-4047-bab7-bed18ce140ff,3f06ddd4-d08e-4fbd-9ee0-91c0c0c12b14,she
7a9a6051-770c-440e-9f9f-e71dbc18ca82,e1e0dd5f-41ad-4af4-b390-1844d83af6e3,attorney
6b229950-d793-4a66-9066-5e2bc31847e2,aedcd5db-4338-4c15-bae6-cd71b84bc65a,conference
625a1b12-f029-463f-a725-d0f08b860cb9,aedcd5db-4338-4c15-bae6-cd71b84bc65a,concern
c9a4e785-752a-44be-adce-bfcb4e72d71a,454eb3df-ce44-477c-ad5a-4ebb009497b0,site
25e6f97a-3e4d-4a3d-9bcc-8e9d3192a565,454eb3df-ce44-477c-ad5a-4ebb009497b0,ok
f72b18b5-b962-4f9a-990f-c31a594705de,454eb3df-ce44-477c-ad5a-4ebb009497b0,outside
c22d6351-b3a1-4696-81d8-ff1e29649f92,2e8933de-5b0f-47ec-9f3e-084dc5e8e644,perform
7feee8d4-5d4d-462b-9c31-0b55c3b9fe32,2e8933de-5b0f-47ec-9f3e-084dc5e8e644,black
4f5257a0-e805-4221-84f9-5ed4c1393194,e07cdee1-d28f-426a-94ac-1d075986bce2,degree
8120837d-a823-4764-8deb-d6794f828a90,8d281bd4-dfde-41b1-bc5c-af92284b0030,make
4b0b6131-87e5-464f-9ed5-f4f0ae403ab1,8d281bd4-dfde-41b1-bc5c-af92284b0030,mouth
fde2455d-5f09-4677-a5a9-e853691d418d,7a2513f2-506b-4b9b-abb4-1d780c673619,start
dcb8a43e-e514-4961-bc9f-efc4ca974b93,505c44f3-16c4-42c3-9eaa-dc6f5da4e2c6,artist
88dbcbba-68be-45e5-9e81-41f4e72ae2a0,505c44f3-16c4-42c3-9eaa-dc6f5da4e2c6,hour
f73adf91-4ed7-4358-9aa1-17a2d33891aa,a27cd34a-413a-4823-a94f-6b674db29bab,group
e4246608-fa9d-46ad-9739-1e940e89b370,fdb42c3d-9d04-48a1-bc3c-dfca07188877,third
04104a0c-a784-44d7-a44a-318fe89bea6d,07918cbd-5da4-4c56-8862-7e46cb1cc4b0,reality
bae73a9c-6057-4d5b-b251-fdfd0defd923,07918cbd-5da4-4c56-8862-7e46cb1cc4b0,result
e9a1efc3-efbe-4b37-a24b-30b9c8c30dcb,bbe4e688-0488-433f-80b4-2a694c610f75,region
60a104ba-183f-423e-89f3-7140f0f9278e,5d66a29f-8212-4732-a7c9-336456134b9b,common
0ad0c63e-3085-425e-9ffc-4f9a62d6dc2b,5d66a29f-8212-4732-a7c9-336456134b9b,compare
3789876e-42a5-4755-9dec-8d1d05d3ff3a,5d66a29f-8212-4732-a7c9-336456134b9b,also
7a7f70aa-e02b-4d48-b27a-7deb964a7655,12295f0a-18f7-40c1-b2e7-815fbd8b355a,soon
3a4b4704-f342-4c98-8258-f8753b779dcc,12295f0a-18f7-40c1-b2e7-815fbd8b355a,increase
037646c4-4570-436a-8953-38b7339c3f6f,12295f0a-18f7-40c1-b2e7-815fbd8b355a,network
d4f598ec-5357-4820-9db1-8e4ea03478f0,79b5ac60-28e8-49fd-b4a2-14ac97f261b8,take
c89476c1-b2e8-4d75-a424-3f664c728dd1,79b5ac60-28e8-49fd-b4a2-14ac97f261b8,culture
fe681bc5-121d-41d0-be6a-01f944aeef20,c93e1228-97cb-4ed0-8bea-9fcc1295cfb9,account
c19be51f-6846-41b1-a70a-c69907b2700f,24a8101d-35b2-4f2f-a6cc-8189873df965,perform
99871172-0106-4dfd-aed6-6664c7c1e6c8,d182c6fe-2d8c-4a21-8bbd-762ac92e3996,dark
779b2a4e-d3ae-4565-97cf-dd7d9edea700,3a94e66c-404f-410d-b647-46726c07981b,fight
ebe123c5-3eba-497c-978c-391116cac2fa,3a94e66c-404f-410d-b647-46726c07981b,carry
29c6d1ce-37cf-4681-bfe3-d1eaacf7e468,ffc80f89-673c-47f6-8311-14094efeaeb0,your
46acd0d7-ab86-443f-828a-e8ff314b9051,ffc80f89-673c-47f6-8311-14094efeaeb0,attention
3ef9249e-031b-4943-b851-b0f5f796f81a,af82d8f3-4f32-41ab-b650-ee03ad817835,focus
d5e340bc-c250-4a75-86a3-43908487e1e0,af82d8f3-4f32-41ab-b650-ee03ad817835,impact
920d6cce-691b-42e1-9eb8-6544f147a05e,af82d8f3-4f32-41ab-b650-ee03ad817835,there
ec84267b-63fc-4971-bd8f-8289974802f3,d6ce6ff8-7ee8-466c-af13-832677ab9a8c,consider
7fc6b415-20bc-41ec-90dd-c120ab8d32aa,2a588a82-23d5-48b4-bf37-db4aed3ffafd,western
99b37235-d05f-497d-aadb-6956d0c17cc0,2a588a82-23d5-48b4-bf37-db4aed3ffafd,product
161b74e1-24a6-4901-8b6e-2979b06f7dfd,2a588a82-23d5-48b4-bf37-db4aed3ffafd,commercial
2a7925a2-be33-436d-86c1-ffb012ab8b1c,2dcdc25f-325f-4941-91a2-deb6d50c83bf,group
db2996d9-728f-4741-9ce2-ad8c24fa59dc,2dcdc25f-325f-4941-91a2-deb6d50c83bf,cup
4fa8ca4c-abcc-474a-beb9-86b6481f6701,9f8709af-da65-46f9-8226-bd2a48c23182,fear
0db19f94-c140-435b-b0f0-f97e791b0c5e,9f8709af-da65-46f9-8226-bd2a48c23182,unit
01ee8aaf-49e1-4e00-a968-80d2b83780de,abf34486-eb9f-4fbc-a636-71388c3decf1,white
622c3dd9-c1b2-4286-b2aa-8ce30e327b48,abf34486-eb9f-4fbc-a636-71388c3decf1,new
fdc40065-2e8f-49de-bd5a-30b200e81f7a,abf34486-eb9f-4fbc-a636-71388c3decf1,note
01d9bde1-a8eb-4dfd-995a-a028695de52f,e03d6931-24da-4307-9249-e7d1db86534e,result
2f9674da-9737-476d-b382-66b0794482bd,58c422f0-7638-42a4-9863-1a8fcebb6df3,resource
342573a4-207a-45c0-8481-2c0506b0c979,632d3d1d-b625-4b5c-ace6-0d398ccfb07b,pressure
91908ac1-2291-4ecc-b644-86d079f03feb,2aa212e4-c711-457a-9baa-39b868f4982e,meeting
caf4e12d-31f1-4520-be52-f5d159e3ffc0,2aa212e4-c711-457a-9baa-39b868f4982e,two
8884c8be-df26-435b-baf7-4f1770daf5c6,67394c3d-d788-48c4-ad7b-3e164a273957,surface
2d497cbd-ba8c-4f77-aea6-5bec74e10e76,3c1a17fe-d618-4e6d-8c5c-39d83b4da9e9,majority
d1820e3b-7d64-4276-ac25-f8c18c92100c,61070ca1-e735-4fdd-8b16-0f632ef9b0af,recently
8924e49d-c37a-45db-a5f0-d6dc9dc5df51,61070ca1-e735-4fdd-8b16-0f632ef9b0af,thing
f675420d-203d-4bdf-b3c2-81b8f9dbf010,61070ca1-e735-4fdd-8b16-0f632ef9b0af,image
ae94796b-acce-4e26-84eb-ac8f9d8c18b7,88d5a334-b88c-4bdc-ac63-77c4dc4553a4,particular
3d151a15-2cd9-4ff4-bc64-ab7a639bdf26,88d5a334-b88c-4bdc-ac63-77c4dc4553a4,strong
bfe41516-7735-4ba9-9776-735f0efb7694,88d5a334-b88c-4bdc-ac63-77c4dc4553a4,do
d26d7fda-ffa5-4fe6-a05a-e5a8b2be9dbc,2a21c30c-43a2-4f01-9b58-de40f6ae7afb,enjoy
afbedc0e-9f05-4473-93e5-c2af3eeb3bf9,2a21c30c-43a2-4f01-9b58-de40f6ae7afb,simply
1c8a764c-cadd-4af5-bd87-a77488c79259,2a21c30c-43a2-4f01-9b58-de40f6ae7afb,make
0d59243a-f97a-4d67-b2ab-0ad4e1d8e7f2,42eb8d99-a141-4d67-ae95-5db88797590e,do
4382e7d1-7756-419e-b505-4ee3356db97b,42eb8d99-a141-4d67-ae95-5db88797590e,newspaper
9cdacb6e-1ab6-4abe-86aa-b8443a2695e5,42eb8d99-a141-4d67-ae95-5db88797590e,rule
a603317d-7d40-43ca-95a1-fdb672c93aa6,2e4b7088-5bd3-43c8-b1c6-cf9d33d1aa1c,term
7b479687-dee1-4618-8b6b-2bf5955a35df,2e4b7088-5bd3-43c8-b1c6-cf9d33d1aa1c,usually
38b61467-e716-4f3e-acb2-2b499756ed40,eb79c4e8-461a-46eb-8e78-bc77dd9f92ad,board
9143c407-58fa-42e9-adde-620f76559ced,2eee4373-1de1-4376-ae6f-a426dd69e471,after
bd2810fb-e88b-4323-9c7e-8b83da28981e,2eee4373-1de1-4376-ae6f-a426dd69e471,security
af52a923-5d54-448b-9939-61e500071379,c86302fd-0742-45d8-999b-549021920609,scientist
3fdc0c33-a0dc-462f-b0eb-f170e8e7a8de,54710732-618f-4afb-9a51-0527be2ae2d1,education
5f430652-79ed-428d-bc2b-ef7dba6c58e1,54710732-618f-4afb-9a51-0527be2ae2d1,star
21c9d511-30f1-4d57-8518-180b049f2676,5070de5c-50e0-4d6e-8527-9462971de040,table
a7d33efc-ef82-42fc-9cef-98721a6297b6,4c5f609c-f227-40f7-b1c5-07ac3d68bee4,media
1fbb11f3-41aa-44f5-bf67-3af81bea58e3,05134442-2b58-4a60-824e-7d3310cd16cf,bring
d462fb2a-ad10-4f96-a758-13a7452f5f7f,fc1d7d94-36c4-45d6-bbff-eb16515bd074,source
8ed9a0f2-f01d-43ad-a92a-a3cd0bf71bd1,fc1d7d94-36c4-45d6-bbff-eb16515bd074,safe
03230f6f-0670-4eff-853b-77dd24c397a6,4283d18b-38d5-4a39-a312-c88cf3aaea9e,participant
5a0417f0-5154-4765-b61b-d9c4b56d7302,4283d18b-38d5-4a39-a312-c88cf3aaea9e,brother
c6e3502f-017b-4496-be24-23d4337b1a73,4283d18b-38d5-4a39-a312-c88cf3aaea9e,magazine
77d384f3-f2ca-4678-8cde-dea74b87c2b0,d708e670-cbb8-41b1-8568-d3dcc7ed37d6,American
a79c3f8f-a0fa-4120-b8fa-cd661dc39ca4,d708e670-cbb8-41b1-8568-d3dcc7ed37d6,wonder
893a2e2c-da29-489a-bdf4-d0743aedcd2e,d708e670-cbb8-41b1-8568-d3dcc7ed37d6,message
f2a032f3-318f-4422-a6f8-6aea59e79d0c,89ff60f8-5830-45a2-9d1a-19b248873c31,else
65bd2f46-8af0-48b4-8a7c-1fd4c296b7d5,89ff60f8-5830-45a2-9d1a-19b248873c31,spend
2d2b5ede-8543-4136-9c7f-0247d6e1ac44,f6eee23b-9d9b-4fd8-9e3c-ba48a283e434,theory
e6dee872-4173-44c4-9518-3843cf694647,8dce91f4-d19f-489b-a9ae-ddb7f886534c,coach
